10011.0,YTERNM,GCXMYXEMOS,5645142690 Dell Way,,BSOBWST,,0.0,Russia,2.0,GCXMYXEMOS@dell.com,5645142690.0,4,9460130656603724.0,2010/10,user10011,password,85.0,100000,F,,,,,,,,,,,,,,,,
10012.0,REKRDZ,VYHHLPNFXT,8735460783 Dell Way,,QILUYFZ,,0.0,Russia,2.0,VYHHLPNFXT@dell.com,8735460783.0,1,7999780031386763.0,2012/01,user10012,password,76.0,100000,F,,,,,,,,,,,,,,,,
10013.0,VAQKRA,DNBMJHBPCH,3173319269 Dell Way,,CUHMESJ,,0.0,Chile,2.0,DNBMJHBPCH@dell.com,3173319269.0,3,2046680900733918.0,2008/05,user10013,password,57.0,20000,F,,,,,,,,,,,,,,,,
10014.0,QLPYOD,SYABTJNUEB,1107953527 Dell Way,,UZAGBQQ,,0.0,UK,2.0,SYABTJNUEB@dell.com,1107953527.0,5,6484831407200545.0,2012/08,user10014,password,61.0,20000,M,,,,,,,,,,,,,,,,
10015.0,UAJVZB,LTPDWRZRWA,4561604768 Dell Way,,CMVYPBF,,0.0,China,2.0,LTPDWRZRWA@dell.com,4561604768.0,3,6969626994803548.0,2010/09,user10015,password,62.0,100000,F,,,,,,,,,,,,,,,,
10016.0,KCOUMA,PUROFHHSBH,7220695203 Dell Way,,ZCNUCDZ,,0.0,China,2.0,PUROFHHSBH@dell.com,7220695203.0,5,9071840815246104.0,2011/04,user10016,password,41.0,80000,F,,,,,,,,,,,,,,,,
10017.0,VGCLSU,YYJYKZOQZX,6286749370 Dell Way,,GVJGASQ,,0.0,South Africa,2.0,YYJYKZOQZX@dell.com,6286749370.0,5,5231341747567057.0,2009/01,user10017,password,61.0,60000,F,,,,,,,,,,,,,,,,
10018.0,BVCXQR,CLYAYDRDTY,8898948212 Dell Way,,BLOWVXJ,,0.0,Australia,2.0,CLYAYDRDTY@dell.com,8898948212.0,3,1223720715381205.0,2010/11,user10018,password,50.0,100000,F,,,,,,,,,,,,,,,,
10019.0,KGEONI,YXLMZJBOMK,5177311865 Dell Way,,ZMKEIKA,,0.0,Japan,2.0,YXLMZJBOMK@dell.com,5177311865.0,5,8489480515941978.0,2012/12,user10019,password,67.0,60000,F,,,,,,,,,,,,,,,,
10020.0,ISKVTK,FOQJWCOMPY,9222616492 Dell Way,,XTMCNFC,,0.0,Australia,2.0,FOQJWCOMPY@dell.com,9222616492.0,2,4071928670629859.0,2008/01,user10020,password,36.0,60000,F,,,,,,,,,,,,,,,,
10021.0,DIKRAP,DNKZVWZJRH,9446259927 Dell Way,,KZXPZPF,,0.0,France,2.0,DNKZVWZJRH@dell.com,9446259927.0,5,7056397168897092.0,2012/02,user10021,password,39.0,20000,F,,,,,,,,,,,,,,,,
10022.0,ESJMBK,RKYJLUSGMO,1390400174 Dell Way,,RVBLTDO,,0.0,Chile,2.0,RKYJLUSGMO@dell.com,1390400174.0,3,7299897440709174.0,2009/02,user10022,password,22.0,80000,M,,,,,,,,,,,,,,,,
10023.0,IHRORC,NNPVLRGVBR,2735800276 Dell Way,,WLFLWZJ,,0.0,Chile,2.0,NNPVLRGVBR@dell.com,2735800276.0,3,2886803150177002.0,2010/11,user10023,password,50.0,100000,M,,,,,,,,,,,,,,,,
10024.0,NGUZDJ,HQHZUFZODO,7481922366 Dell Way,,CGVVBOH,,0.0,China,2.0,HQHZUFZODO@dell.com,7481922366.0,1,3142637866083532.0,2012/05,user10024,password,28.0,40000,M,,,,,,,,,,,,,,,,
10025.0,IKTEGU,HHURXHZNJZ,8320923146 Dell Way,,YCHKUCW,,0.0,South Africa,2.0,HHURXHZNJZ@dell.com,8320923146.0,4,1184529027435928.0,2011/01,user10025,password,75.0,40000,M,,,,,,,,,,,,,,,,
10026.0,HYDSRX,FBACAGOZKM,8014312394 Dell Way,,HYCZEHW,,0.0,China,2.0,FBACAGOZKM@dell.com,8014312394.0,1,1883373917546123.0,2011/05,user10026,password,37.0,100000,M,,,,,,,,,,,,,,,,
10027.0,GFTZNM,NLNHFMKOQY,9118145428 Dell Way,,BYKIMTD,,0.0,Chile,2.0,NLNHFMKOQY@dell.com,9118145428.0,4,9759247886016964.0,2009/05,user10027,password,84.0,100000,M,,,,,,,,,,,,,,,,
10028.0,GAJINK,OESYROIESJ,1689729930 Dell Way,,KWYGWKC,,0.0,China,2.0,OESYROIESJ@dell.com,1689729930.0,1,3728069277945906.0,2011/04,user10028,password,18.0,20000,M,,,,,,,,,,,,,,,,
10029.0,ADHOFG,UZZHMYJTVY,5645936838 Dell Way,,IVTOZWC,,0.0,Chile,2.0,UZZHMYJTVY@dell.com,5645936838.0,2,9764019971713424.0,2012/06,user10029,password,75.0,100000,M,,,,,,,,,,,,,,,,
10030.0,PBMNLU,UHGXWAPFBP,7230314338 Dell Way,,QXGDUSF,,0.0,Japan,2.0,UHGXWAPFBP@dell.com,7230314338.0,5,5438704864587635.0,2008/10,user10030,password,49.0,40000,F,,,,,,,,,,,,,,,,
10031.0,FJNXNC,QRYENDBJRC,3583313537 Dell Way,,YMCYKDT,,0.0,UK,2.0,QRYENDBJRC@dell.com,3583313537.0,2,9944517886266112.0,2010/06,user10031,password,76.0,80000,F,,,,,,,,,,,,,,,,
10032.0,VJCYXH,PXGOUQALCB,3697043596 Dell Way,,CRSZKOI,,0.0,France,2.0,PXGOUQALCB@dell.com,3697043596.0,2,7606166608631611.0,2011/06,user10032,password,52.0,60000,M,,,,,,,,,,,,,,,,
10033.0,FPETPD,AGDXJQNDNQ,6073083519 Dell Way,,NSOIPMU,,0.0,France,2.0,AGDXJQNDNQ@dell.com,6073083519.0,2,4030791827943176.0,2010/02,user10033,password,45.0,100000,M,,,,,,,,,,,,,,,,
10034.0,HAAUFH,GNIXWNZNSK,8188987271 Dell Way,,JBBHKQK,,0.0,France,2.0,GNIXWNZNSK@dell.com,8188987271.0,3,1943602925166487.0,2009/09,user10034,password,65.0,80000,F,,,,,,,,,,,,,,,,
10035.0,DQWIIH,JPRNMTWCSH,9416228158 Dell Way,,BNQZZRZ,,0.0,Chile,2.0,JPRNMTWCSH@dell.com,9416228158.0,4,6402434130664915.0,2008/03,user10035,password,61.0,40000,M,,,,,,,,,,,,,,,,
10036.0,MWATQC,QEXMMSMZLB,8319437780 Dell Way,,KHZEVJU,,0.0,South Africa,2.0,QEXMMSMZLB@dell.com,8319437780.0,3,3481111223809421.0,2012/03,user10036,password,42.0,80000,M,,,,,,,,,,,,,,,,
10037.0,IHLAMA,YEIIYZLQNP,5303904348 Dell Way,,NRBMWHO,,0.0,Germany,2.0,YEIIYZLQNP@dell.com,5303904348.0,4,3658002568874508.0,2008/01,user10037,password,72.0,80000,M,,,,,,,,,,,,,,,,
10038.0,BVQMLQ,PBNHPNLIHN,2365404420 Dell Way,,GEWXFED,,0.0,Germany,2.0,PBNHPNLIHN@dell.com,2365404420.0,1,8042612801305950.0,2012/05,user10038,password,34.0,60000,F,,,,,,,,,,,,,,,,
10039.0,MXDMQF,JLCCQJDCPO,6233551513 Dell Way,,OOGGOQC,,0.0,Chile,2.0,JLCCQJDCPO@dell.com,6233551513.0,2,6219561731908470.0,2012/03,user10039,password,44.0,100000,M,,,,,,,,,,,,,,,,
10040.0,ZWCKSX,JIOOAUQPEH,8486954503 Dell Way,,QTJKSHP,,0.0,Chile,2.0,JIOOAUQPEH@dell.com,8486954503.0,4,2885775579139590.0,2008/08,user10040,password,42.0,60000,M,,,,,,,,,,,,,,,,
10041.0,SGYHQB,UOBKHXRUPB,7255587934 Dell Way,,GRMMTJV,,0.0,UK,2.0,UOBKHXRUPB@dell.com,7255587934.0,1,1603201897349208.0,2011/11,user10041,password,56.0,40000,F,,,,,,,,,,,,,,,,
10042.0,OKXIAX,IZUBWVLPRJ,7912885956 Dell Way,,PPYXZOC,,0.0,Canada,2.0,IZUBWVLPRJ@dell.com,7912885956.0,1,9885843956377356.0,2010/12,user10042,password,28.0,20000,M,,,,,,,,,,,,,,,,
10043.0,WBFZWX,CMAACHTWQN,8697180736 Dell Way,,MKSVOJO,,0.0,Canada,2.0,CMAACHTWQN@dell.com,8697180736.0,1,2486394765786826.0,2010/06,user10043,password,25.0,40000,M,,,,,,,,,,,,,,,,
10044.0,BDJBOO,EJXNUNYYKX,7489215799 Dell Way,,HTKBOBM,,0.0,Japan,2.0,EJXNUNYYKX@dell.com,7489215799.0,3,1144235232379287.0,2009/12,user10044,password,89.0,80000,M,,,,,,,,,,,,,,,,
10045.0,IYPONY,PCETYFDRIQ,4009573936 Dell Way,,COHLBKO,,0.0,China,2.0,PCETYFDRIQ@dell.com,4009573936.0,4,9203045390080660.0,2008/12,user10045,password,63.0,80000,F,,,,,,,,,,,,,,,,
10046.0,AWPAUC,DCCSJNKSHY,6486968842 Dell Way,,BMWUIIB,,0.0,Canada,2.0,DCCSJNKSHY@dell.com,6486968842.0,1,8402761936653405.0,2009/09,user10046,password,61.0,100000,M,,,,,,,,,,,,,,,,
10047.0,ZXNBZF,XARKYFYVVZ,3385458893 Dell Way,,TBZLJZS,,0.0,South Africa,2.0,XARKYFYVVZ@dell.com,3385458893.0,1,7797099753748626.0,2009/01,user10047,password,49.0,40000,F,,,,,,,,,,,,,,,,
10048.0,QVGCED,JRMISOZHJS,8065750986 Dell Way,,GCQVFKU,,0.0,Chile,2.0,JRMISOZHJS@dell.com,8065750986.0,1,5144339449238032.0,2012/11,user10048,password,86.0,20000,M,,,,,,,,,,,,,,,,
10049.0,MFJNLP,HVPLYNRSZU,6292871562 Dell Way,,CANWIXP,,0.0,China,2.0,HVPLYNRSZU@dell.com,6292871562.0,3,3265567281283438.0,2011/02,user10049,password,23.0,40000,M,,,,,,,,,,,,,,,,
10050.0,MFNZQG,CXEDKJUVPV,4289591520 Dell Way,,ORQQIEO,,0.0,Japan,2.0,CXEDKJUVPV@dell.com,4289591520.0,3,8761038282420486.0,2012/03,user10050,password,81.0,20000,F,,,,,,,,,,,,,,,,
10051.0,FFRDUA,ANPFFZTUUX,2572100903 Dell Way,,TLBYOII,,0.0,France,2.0,ANPFFZTUUX@dell.com,2572100903.0,5,2121817722450941.0,2008/10,user10051,password,31.0,60000,F,,,,,,,,,,,,,,,,
10052.0,QDSFSQ,ZQYSKPYZVE,3091538758 Dell Way,,GCPFTUB,,0.0,Chile,2.0,ZQYSKPYZVE@dell.com,3091538758.0,2,8670340415555984.0,2008/05,user10052,password,22.0,20000,M,,,,,,,,,,,,,,,,
10053.0,FZYBYA,IAFSYEWJEN,5242092866 Dell Way,,ITFSIDE,,0.0,Russia,2.0,IAFSYEWJEN@dell.com,5242092866.0,1,6910011789761484.0,2012/03,user10053,password,18.0,100000,F,,,,,,,,,,,,,,,,
10054.0,DITUUK,ZZVZZRLNND,8083493434 Dell Way,,KNKYRQC,,0.0,Russia,2.0,ZZVZZRLNND@dell.com,8083493434.0,2,5760459024459124.0,2012/11,user10054,password,73.0,100000,M,,,,,,,,,,,,,,,,
10055.0,DCURYQ,IXHLFCLXWD,5662834256 Dell Way,,VCMEVPR,,0.0,Australia,2.0,IXHLFCLXWD@dell.com,5662834256.0,5,8801524840295315.0,2012/12,user10055,password,84.0,80000,F,,,,,,,,,,,,,,,,
10056.0,AEDTEE,XLGHRMMMWO,1607764158 Dell Way,,HCESHTT,,0.0,Australia,2.0,XLGHRMMMWO@dell.com,1607764158.0,2,3045581026468426.0,2011/08,user10056,password,58.0,100000,F,,,,,,,,,,,,,,,,
10057.0,DQOOSF,JYPWTNACJM,7200200930 Dell Way,,KDOKAHI,,0.0,China,2.0,JYPWTNACJM@dell.com,7200200930.0,4,4904223090037703.0,2012/09,user10057,password,89.0,20000,F,,,,,,,,,,,,,,,,
10058.0,LUTJCY,ZCLYBDQACZ,3926829410 Dell Way,,CLTDRLD,,0.0,Japan,2.0,ZCLYBDQACZ@dell.com,3926829410.0,2,7911891774274409.0,2010/04,user10058,password,89.0,20000,F,,,,,,,,,,,,,,,,
10059.0,XUWETM,PQZETDBITP,1039754620 Dell Way,,AHTACEE,,0.0,Germany,2.0,PQZETDBITP@dell.com,1039754620.0,3,8415451656095684.0,2011/01,user10059,password,80.0,60000,M,,,,,,,,,,,,,,,,
10060.0,YRQWBJ,JOFYZJTKJI,6947790343 Dell Way,,ITFGCKG,,0.0,Canada,2.0,JOFYZJTKJI@dell.com,6947790343.0,3,2835241290275007.0,2010/07,user10060,password,21.0,60000,F,,,,,,,,,,,,,,,,
10061.0,RXFKNG,SEZAATWNXU,4295972852 Dell Way,,BEEBQRC,,0.0,Canada,2.0,SEZAATWNXU@dell.com,4295972852.0,5,6249593831133097.0,2010/06,user10061,password,22.0,80000,F,,,,,,,,,,,,,,,,
10062.0,KDOGYH,LEQUZTUKMJ,8377998861 Dell Way,,MYZDPIP,,0.0,South Africa,2.0,LEQUZTUKMJ@dell.com,8377998861.0,2,7951311420649290.0,2012/02,user10062,password,48.0,100000,M,,,,,,,,,,,,,,,,
10063.0,IMYYLZ,ZOWLZYUHSV,6063396239 Dell Way,,FOQXZES,,0.0,France,2.0,ZOWLZYUHSV@dell.com,6063396239.0,2,3271060952451080.0,2008/04,user10063,password,30.0,80000,M,,,,,,,,,,,,,,,,
10064.0,RFLQIH,IZMMEQGDEB,7708345252 Dell Way,,YJCIKTJ,,0.0,Chile,2.0,IZMMEQGDEB@dell.com,7708345252.0,3,3359143292531371.0,2012/11,user10064,password,55.0,60000,F,,,,,,,,,,,,,,,,
10065.0,ZUKWXF,LQEIOYBPJX,4556177603 Dell Way,,UXADTVE,,0.0,South Africa,2.0,LQEIOYBPJX@dell.com,4556177603.0,4,8763572278432548.0,2008/01,user10065,password,70.0,40000,M,,,,,,,,,,,,,,,,
10066.0,HYDGER,SLFCBYFUZH,9920689858 Dell Way,,ODEFTLJ,,0.0,UK,2.0,SLFCBYFUZH@dell.com,9920689858.0,3,5538884403184056.0,2010/09,user10066,password,22.0,40000,M,,,,,,,,,,,,,,,,
10067.0,EFQEOH,KWBFWFMRRX,7982517229 Dell Way,,CFYZJTD,,0.0,Chile,2.0,KWBFWFMRRX@dell.com,7982517229.0,5,5266584171913564.0,2008/03,user10067,password,40.0,20000,F,,,,,,,,,,,,,,,,
10068.0,WKDOMW,MKUFSZPJNY,6315923062 Dell Way,,ONHIIKR,,0.0,Canada,2.0,MKUFSZPJNY@dell.com,6315923062.0,5,2764614795800298.0,2010/07,user10068,password,60.0,100000,F,,,,,,,,,,,,,,,,
10069.0,YBTPKN,ARFQBZVIZN,2300468718 Dell Way,,FQZLUAS,,0.0,Russia,2.0,ARFQBZVIZN@dell.com,2300468718.0,5,7409728049300611.0,2008/06,user10069,password,85.0,100000,F,,,,,,,,,,,,,,,,
10070.0,XPHRJI,YVAVQPJYPQ,5359138026 Dell Way,,SGCTYBR,,0.0,South Africa,2.0,YVAVQPJYPQ@dell.com,5359138026.0,4,7893111596349627.0,2008/07,user10070,password,29.0,20000,M,,,,,,,,,,,,,,,,
10071.0,PWFRGY,AGGEZSYROO,1501599685 Dell Way,,TQOQHDJ,,0.0,Japan,2.0,AGGEZSYROO@dell.com,1501599685.0,4,7876116424333304.0,2010/12,user10071,password,88.0,60000,F,,,,,,,,,,,,,,,,
10072.0,PVZBNE,RUOUCDFXUQ,1938400529 Dell Way,,XCDILCS,,0.0,South Africa,2.0,RUOUCDFXUQ@dell.com,1938400529.0,1,5409411399625242.0,2011/02,user10072,password,21.0,20000,M,,,,,,,,,,,,,,,,
10073.0,HDUGIC,VFREKUYFUA,3568991832 Dell Way,,LTBGGEA,,0.0,Germany,2.0,VFREKUYFUA@dell.com,3568991832.0,5,8125376413110644.0,2010/04,user10073,password,67.0,100000,F,,,,,,,,,,,,,,,,
10074.0,AHNNZV,YJQJQHGSLU,2933600292 Dell Way,,KMIFCVI,,0.0,Chile,2.0,YJQJQHGSLU@dell.com,2933600292.0,4,6110029774717987.0,2009/06,user10074,password,56.0,20000,F,,,,,,,,,,,,,,,,
10075.0,NDWIJW,QXQSVWMYCO,3756064629 Dell Way,,XGVSKBL,,0.0,Russia,2.0,QXQSVWMYCO@dell.com,3756064629.0,4,3007270121481269.0,2012/10,user10075,password,75.0,40000,F,,,,,,,,,,,,,,,,
10076.0,URVLFH,RHVZWBAETA,6491868157 Dell Way,,XCBRBWP,,0.0,China,2.0,RHVZWBAETA@dell.com,6491868157.0,4,4304697323590517.0,2010/09,user10076,password,47.0,60000,F,,,,,,,,,,,,,,,,
10077.0,GNWXCO,SNHYQOMNIQ,5332707065 Dell Way,,BEKQUTK,,0.0,Japan,2.0,SNHYQOMNIQ@dell.com,5332707065.0,3,8896761231124401.0,2008/05,user10077,password,22.0,80000,M,,,,,,,,,,,,,,,,
10078.0,PPRKUB,HAIZSJCZYM,7906043489 Dell Way,,PFQSLRC,,0.0,UK,2.0,HAIZSJCZYM@dell.com,7906043489.0,3,5917471671942621.0,2008/11,user10078,password,72.0,100000,F,,,,,,,,,,,,,,,,
10079.0,LZBPUO,XDEFJYAWCY,8445201825 Dell Way,,EROWDDF,,0.0,Russia,2.0,XDEFJYAWCY@dell.com,8445201825.0,5,4481387197040021.0,2009/12,user10079,password,34.0,80000,F,,,,,,,,,,,,,,,,
10080.0,YDECTR,PEQEJJAFST,1492676202 Dell Way,,CKNGIIG,,0.0,UK,2.0,PEQEJJAFST@dell.com,1492676202.0,1,3368084733840078.0,2010/01,user10080,password,25.0,100000,M,,,,,,,,,,,,,,,,
10081.0,YRYGCA,CNEWAOASRO,7236426237 Dell Way,,WSYTJLU,,0.0,China,2.0,CNEWAOASRO@dell.com,7236426237.0,5,8831796444021165.0,2011/10,user10081,password,50.0,20000,F,,,,,,,,,,,,,,,,
10082.0,WGZNXN,AENCOUQCHB,6366047760 Dell Way,,DTARQWM,,0.0,Canada,2.0,AENCOUQCHB@dell.com,6366047760.0,3,2614384641870856.0,2010/05,user10082,password,82.0,60000,M,,,,,,,,,,,,,,,,
10083.0,VKIEIC,DESOAZWJSN,2872814415 Dell Way,,GZJZZYJ,,0.0,Canada,2.0,DESOAZWJSN@dell.com,2872814415.0,3,3886309882625937.0,2012/04,user10083,password,49.0,20000,M,,,,,,,,,,,,,,,,
10084.0,EWGKTE,HQFWTTLWXH,4504695530 Dell Way,,CXHJRNC,,0.0,Japan,2.0,HQFWTTLWXH@dell.com,4504695530.0,1,5236731730401516.0,2010/12,user10084,password,30.0,100000,F,,,,,,,,,,,,,,,,
10085.0,OFAGHV,LFMCHFJPKB,8624564935 Dell Way,,YOOKAOC,,0.0,Germany,2.0,LFMCHFJPKB@dell.com,8624564935.0,3,6980366182513535.0,2011/10,user10085,password,57.0,20000,M,,,,,,,,,,,,,,,,
10086.0,RKTIZJ,FYWJVXBGOG,8006924874 Dell Way,,QIRBXBC,,0.0,Canada,2.0,FYWJVXBGOG@dell.com,8006924874.0,2,5945207917597145.0,2008/11,user10086,password,57.0,20000,F,,,,,,,,,,,,,,,,
10087.0,IHYKAG,DKPQGOKSCC,9645578424 Dell Way,,ASXLWIK,,0.0,Canada,2.0,DKPQGOKSCC@dell.com,9645578424.0,1,9551710127852856.0,2011/12,user10087,password,88.0,60000,F,,,,,,,,,,,,,,,,
10088.0,PMIVLB,ZVQVCXVZAH,8931793332 Dell Way,,XWLLTDC,,0.0,Canada,2.0,ZVQVCXVZAH@dell.com,8931793332.0,3,7390498886350542.0,2011/09,user10088,password,32.0,40000,F,,,,,,,,,,,,,,,,
10089.0,FBTTZD,YHXOOOMQPK,6599609442 Dell Way,,SMMSDJJ,,0.0,UK,2.0,YHXOOOMQPK@dell.com,6599609442.0,5,6652183467522264.0,2012/11,user10089,password,31.0,20000,M,,,,,,,,,,,,,,,,
10090.0,WNQWQA,LVFJTQBCFZ,1622051318 Dell Way,,NGZJPYC,,0.0,France,2.0,LVFJTQBCFZ@dell.com,1622051318.0,1,4659308439120650.0,2011/08,user10090,password,25.0,60000,M,,,,,,,,,,,,,,,,
10091.0,ZHJKOP,HWVDXGJGFL,6779117064 Dell Way,,UOLRHER,,0.0,China,2.0,HWVDXGJGFL@dell.com,6779117064.0,4,4396977597381919.0,2011/05,user10091,password,21.0,20000,F,,,,,,,,,,,,,,,,
10092.0,SDFZWZ,DQHRLFIMNZ,1905523645 Dell Way,,ZJJGYSV,,0.0,China,2.0,DQHRLFIMNZ@dell.com,1905523645.0,5,4335164372343570.0,2012/02,user10092,password,33.0,60000,M,,,,,,,,,,,,,,,,
10093.0,OYIDPH,TCACULXVAG,1863298463 Dell Way,,SFKSPYS,,0.0,Japan,2.0,TCACULXVAG@dell.com,1863298463.0,4,4982207495719194.0,2010/09,user10093,password,49.0,100000,M,,,,,,,,,,,,,,,,
10094.0,BWYOJS,UPALLJHMDD,1071416283 Dell Way,,BCBYHTM,,0.0,Chile,2.0,UPALLJHMDD@dell.com,1071416283.0,1,3505475299898535.0,2011/10,user10094,password,69.0,20000,F,,,,,,,,,,,,,,,,
10095.0,DXEZZC,AAIXCYZJFI,2961789944 Dell Way,,ZGBDCSS,,0.0,Russia,2.0,AAIXCYZJFI@dell.com,2961789944.0,2,9401666240766644.0,2009/02,user10095,password,19.0,80000,M,,,,,,,,,,,,,,,,
10096.0,QAZJIP,GYENEHCSQB,4018032756 Dell Way,,QMZCXZK,,0.0,Canada,2.0,GYENEHCSQB@dell.com,4018032756.0,2,2595697716809809.0,2010/06,user10096,password,34.0,60000,M,,,,,,,,,,,,,,,,
10097.0,ABERSY,KJHMMHIHXU,1090519755 Dell Way,,FIOOCHL,,0.0,France,2.0,KJHMMHIHXU@dell.com,1090519755.0,1,1493619523011148.0,2010/02,user10097,password,84.0,40000,M,,,,,,,,,,,,,,,,
10098.0,LVNYBQ,DTBPXLGCDB,8468384464 Dell Way,,HFSGSLE,,0.0,France,2.0,DTBPXLGCDB@dell.com,8468384464.0,4,4411472782958299.0,2012/04,user10098,password,82.0,80000,F,,,,,,,,,,,,,,,,
10099.0,LKCJNM,FJBQZRLGFZ,4726197074 Dell Way,,NLOEICK,,0.0,France,2.0,FJBQZRLGFZ@dell.com,4726197074.0,5,7448499485384673.0,2011/04,user10099,password,84.0,20000,F,,,,,,,,,,,,,,,,
10100.0,SVMUOK,KFEKYYGIQN,2650179429 Dell Way,,KVREMJQ,,0.0,Chile,2.0,KFEKYYGIQN@dell.com,2650179429.0,2,1269592113792896.0,2009/05,user10100,password,43.0,20000,M,,,,,,,,,,,,,,,,
10101.0,CGBGZH,BFZIMMUNQS,4585921545 Dell Way,,YSCCAQU,,0.0,South Africa,2.0,BFZIMMUNQS@dell.com,4585921545.0,5,5408357333391905.0,2010/05,user10101,password,90.0,60000,F,,,,,,,,,,,,,,,,
10102.0,OWUJWG,KGVBAZVUSC,9336673717 Dell Way,,JWJBTPK,,0.0,Russia,2.0,KGVBAZVUSC@dell.com,9336673717.0,1,1598651982378214.0,2012/03,user10102,password,55.0,60000,M,,,,,,,,,,,,,,,,
10103.0,IIDUKP,MGZVPZXFRY,8278397724 Dell Way,,GPLWINL,,0.0,Germany,2.0,MGZVPZXFRY@dell.com,8278397724.0,1,4288934002164751.0,2009/08,user10103,password,73.0,80000,M,,,,,,,,,,,,,,,,
10104.0,SQQNYA,BDEPRHCXHL,1644869989 Dell Way,,OKUORJU,,0.0,France,2.0,BDEPRHCXHL@dell.com,1644869989.0,3,7890255353879184.0,2008/10,user10104,password,26.0,20000,M,,,,,,,,,,,,,,,,
10105.0,QNVBVO,DQLQKUWCFX,3973238830 Dell Way,,VESRUHI,,0.0,France,2.0,DQLQKUWCFX@dell.com,3973238830.0,2,3455208330880850.0,2012/04,user10105,password,67.0,80000,M,,,,,,,,,,,,,,,,
10106.0,TPVEXL,YZZMNWHCWS,6487547546 Dell Way,,BGIBYEF,,0.0,Germany,2.0,YZZMNWHCWS@dell.com,6487547546.0,4,6381621018517762.0,2010/09,user10106,password,82.0,20000,F,,,,,,,,,,,,,,,,
10107.0,TCJNMU,RSYWFPDINX,4734844147 Dell Way,,LHKAKOQ,,0.0,South Africa,2.0,RSYWFPDINX@dell.com,4734844147.0,1,8381282077636570.0,2010/03,user10107,password,52.0,60000,F,,,,,,,,,,,,,,,,
10108.0,SBCDLB,HYMBDTWLDW,5075608216 Dell Way,,CQYKASH,,0.0,China,2.0,HYMBDTWLDW@dell.com,5075608216.0,2,6350459344685078.0,2012/09,user10108,password,63.0,20000,M,,,,,,,,,,,,,,,,
10109.0,ZGCQDG,TIAMUNXTII,5667334500 Dell Way,,XWZNGHG,,0.0,South Africa,2.0,TIAMUNXTII@dell.com,5667334500.0,4,2925461179111153.0,2009/02,user10109,password,82.0,40000,M,,,,,,,,,,,,,,,,
10110.0,ZPIIQY,CVZKRGCCLF,9367222465 Dell Way,,ORWZHPY,,0.0,Chile,2.0,CVZKRGCCLF@dell.com,9367222465.0,3,9402973859570920.0,2010/06,user10110,password,60.0,80000,F,,,,,,,,,,,,,,,,
10111.0,GGGNAY,YSKJGUIAYN,5517030120 Dell Way,,STBRDIT,,0.0,Japan,2.0,YSKJGUIAYN@dell.com,5517030120.0,3,8351392583921552.0,2009/12,user10111,password,85.0,60000,F,,,,,,,,,,,,,,,,
